2024/06/02 07:59:44 [emerg] 1#1: host not found in upstream "php" in /etc/nginx/conf.d/default.conf:24
2024/06/02 08:07:17 [emerg] 1#1: host not found in upstream "app" in /etc/nginx/conf.d/default.conf:24
2024/06/09 07:25:57 [error] 30#30: *7126 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:57 [error] 31#31: *7125 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:57 [error] 30#30: *7124 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 31#31: *7123 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7131 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7132 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7134 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7135 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7139 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7142 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7143 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:58 [error] 28#28: *7144 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7148 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7150 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7156 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7154 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7152 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7158 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:25:59 [error] 31#31: *7160 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 31#31: *7162 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 31#31: *7168 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 29#29: *7163 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 31#31: *7166 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 31#31: *7170 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 31#31: *7172 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 29#29: *7178 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 29#29: *7176 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:00 [error] 29#29: *7174 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7180 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7182 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7184 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7188 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7186 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7190 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7192 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7198 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7194 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:01 [error] 29#29: *7196 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:02 [error] 29#29: *7200 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:02 [error] 29#29: *7202 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:02 [error] 30#30: *7204 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:02 [error] 30#30: *7206 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:02 [error] 30#30: *7208 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:02 [error] 30#30: *7210 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7212 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7214 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7216 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7218 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7220 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
